timestamp,date,time,hour,minute,logger.id,tree.id,leaf,population,leaf.temp,air.temp,rh,windspeed,delta.t,svp,lsvp,vpd,vpd.kpa,air.vpd,air.vpd.kpa
8/18/23 14:00,8/18/23,14:00:00,14,0,2,8,3,NRV,33.83,38.29,24.02,2.03,-4.46,6728.57,5268.55,3652.35,3.65,5112.37,5.11
8/18/23 14:30,8/18/23,14:30:00,14,30,2,8,3,NRV,33.75,38.01,24.58,1.25,-4.26,6627.57,5245.10,3616.04,3.62,4998.52,5.00
8/18/23 15:00,8/18/23,15:00:00,15,0,2,8,3,NRV,33.16,37.65,24.35,1.61,-4.49,6499.66,5074.93,3492.26,3.49,4916.99,4.92
8/18/23 15:30,8/18/23,15:30:00,15,30,2,8,3,NRV,32.66,37.89,24.28,0.73,-5.23,6584.70,4934.49,3335.72,3.34,4985.93,4.99
8/18/23 16:00,8/18/23,16:00:00,16,0,2,8,3,NRV,33.71,38.71,22.32,0.44,-5,6882.55,5233.41,3697.22,3.70,5346.37,5.35
8/18/23 16:30,8/18/23,16:30:00,16,30,2,8,3,NRV,32.78,38.92,21.38,0.49,-6.14,6960.68,4967.88,3479.69,3.48,5472.49,5.47
8/18/23 17:00,8/18/23,17:00:00,17,0,2,8,3,NRV,32.93,38.52,21.31,1.13,-5.59,6812.52,5009.90,3558.15,3.56,5360.77,5.36
8/18/23 17:30,8/18/23,17:30:00,17,30,2,8,3,NRV,31.15,37.98,22.21,0.43,-6.83,6616.83,4530.64,3061.04,3.06,5147.23,5.15
8/18/23 18:00,8/18/23,18:00:00,18,0,2,8,3,NRV,31.45,37.68,21.58,1.24,-6.23,6510.23,4608.50,3203.59,3.20,5105.33,5.11
8/19/23 14:00,8/19/23,14:00:00,14,0,2,8,3,NRV,29.64,30.93,44.07,4.43,-1.29,4474.26,4155.82,2184.01,2.18,2502.46,2.50
8/19/23 14:30,8/19/23,14:30:00,14,30,2,8,3,NRV,29.33,30.53,46.02,3.99,-1.2,4373.33,4082.30,2069.70,2.07,2360.72,2.36
8/19/23 15:00,8/19/23,15:00:00,15,0,2,8,3,NRV,28.54,29.99,45.77,3.44,-1.45,4240.21,3900.04,1959.30,1.96,2299.46,2.30
8/19/23 15:30,8/19/23,15:30:00,15,30,2,8,3,NRV,28.17,30.13,44.59,2.97,-1.96,4274.38,3817.14,1911.19,1.91,2368.43,2.37
8/19/23 16:00,8/19/23,16:00:00,16,0,2,8,3,NRV,28.42,30,46.31,3.87,-1.58,4242.64,3872.98,1908.22,1.91,2277.87,2.28
8/19/23 16:30,8/19/23,16:30:00,16,30,2,8,3,NRV,28.13,29.43,47.46,3.95,-1.3,4105.89,3808.27,1859.61,1.86,2157.24,2.16
8/19/23 17:00,8/19/23,17:00:00,17,0,2,8,3,NRV,28.14,28.79,49.04,3.57,-0.65,3956.94,3810.49,1870.00,1.87,2016.45,2.02
8/19/23 17:30,8/19/23,17:30:00,17,30,2,8,3,NRV,27.79,28.58,49.52,4.07,-0.79,3909.09,3733.60,1797.82,1.80,1973.31,1.97
8/19/23 18:00,8/19/23,18:00:00,18,0,2,8,3,NRV,27.74,28.42,50.3,2.76,-0.68,3872.98,3722.73,1774.62,1.77,1924.87,1.92
8/20/23 14:00,8/20/23,14:00:00,14,0,2,8,3,NRV,34.9,36.54,27.27,3.74,-1.64,6118.60,5591.07,3922.52,3.92,4450.06,4.45
8/20/23 14:30,8/20/23,14:30:00,14,30,2,8,3,NRV,34.47,35.98,27.85,3.8,-1.51,5933.82,5459.46,3806.89,3.81,4281.25,4.28
8/20/23 15:00,8/20/23,15:00:00,15,0,2,8,3,NRV,34.41,35.73,28.43,3.99,-1.32,5852.90,5441.31,3777.33,3.78,4188.92,4.19
8/20/23 15:30,8/20/23,15:30:00,15,30,2,8,3,NRV,34.53,35.58,28.67,4.58,-1.05,5804.81,5477.66,3813.42,3.81,4140.57,4.14
8/20/23 16:00,8/20/23,16:00:00,16,0,2,8,3,NRV,34.66,35.44,29.18,3.92,-0.78,5760.23,5517.27,3836.44,3.84,4079.40,4.08
8/20/23 16:30,8/20/23,16:30:00,16,30,2,8,3,NRV,34.6,35.43,29.38,4.1,-0.83,5757.06,5498.96,3807.53,3.81,4065.64,4.07
8/20/23 17:00,8/20/23,17:00:00,17,0,2,8,3,NRV,34.33,34.67,32.15,4.75,-0.34,5520.33,5417.19,3642.40,3.64,3745.55,3.75
8/20/23 17:30,8/20/23,17:30:00,17,30,2,8,3,NRV,33.42,33.48,36.63,4.52,-0.06,5166.62,5149.32,3256.79,3.26,3274.09,3.27
8/20/23 18:00,8/20/23,18:00:00,18,0,2,8,3,NRV,32.86,32.6,40.04,4.29,0.26,4917.86,4990.25,3021.14,3.02,2948.75,2.95
8/21/23 14:00,8/21/23,14:00:00,14,0,2,8,3,NRV,28.16,30.25,45.42,2.54,-2.09,4303.86,3814.92,1860.11,1.86,2349.04,2.35
8/21/23 14:30,8/21/23,14:30:00,14,30,2,8,3,NRV,27.95,29.73,49.19,2.65,-1.78,4177.38,3768.58,1713.73,1.71,2122.53,2.12
8/21/23 15:00,8/21/23,15:00:00,15,0,2,8,3,NRV,28.19,30.2,46.11,2.78,-2.01,4291.55,3821.58,1842.75,1.84,2312.72,2.31
8/21/23 15:30,8/21/23,15:30:00,15,30,2,8,3,NRV,28.63,30.46,46.7,2.45,-1.83,4355.87,3920.44,1886.25,1.89,2321.68,2.32
8/21/23 16:00,8/21/23,16:00:00,16,0,2,8,3,NRV,28.64,30.59,43.74,3.46,-1.95,4388.34,3922.71,2003.25,2.00,2468.88,2.47
8/21/23 16:30,8/21/23,16:30:00,16,30,2,8,3,NRV,29.03,30.84,41.43,2.96,-1.81,4451.38,4012.23,2168.03,2.17,2607.17,2.61
8/21/23 17:00,8/21/23,17:00:00,17,0,2,8,3,NRV,28.9,30.75,39.77,2.83,-1.85,4428.59,3982.20,2220.95,2.22,2667.34,2.67
8/21/23 17:30,8/21/23,17:30:00,17,30,2,8,3,NRV,28.62,30.6,36.76,2.55,-1.98,4390.85,3918.17,2304.09,2.30,2776.77,2.78
8/21/23 18:00,8/21/23,18:00:00,18,0,2,8,3,NRV,28.5,30.61,32.69,2.01,-2.11,4393.35,3891.00,2454.81,2.45,2957.17,2.96
8/22/23 14:00,8/22/23,14:00:00,14,0,2,8,3,NRV,35.92,37.45,22.55,1.94,-1.53,6429.52,5914.31,4464.45,4.46,4979.66,4.98
8/22/23 14:30,8/22/23,14:30:00,14,30,2,8,3,NRV,35.8,37.36,21.58,1.38,-1.56,6398.17,5875.46,4494.73,4.49,5017.45,5.02
8/22/23 15:00,8/22/23,15:00:00,15,0,2,8,3,NRV,36.37,37.86,22.25,1.84,-1.49,6574.01,6061.99,4599.27,4.60,5111.30,5.11
8/22/23 15:30,8/22/23,15:30:00,15,30,2,8,3,NRV,37.63,37.81,25.23,3.86,-0.18,6556.24,6492.61,4838.47,4.84,4902.10,4.90
8/22/23 16:00,8/22/23,16:00:00,16,0,2,8,3,NRV,37.91,36.97,26.19,2.86,0.94,6263.86,6591.83,4951.32,4.95,4623.35,4.62
8/22/23 16:30,8/22/23,16:30:00,16,30,2,8,3,NRV,37.55,36.97,25.8,3.14,0.58,6263.86,6464.51,4848.43,4.85,4647.78,4.65
8/22/23 17:00,8/22/23,17:00:00,17,0,2,8,3,NRV,36.09,36.94,25.83,3.64,-0.85,6253.63,5969.73,4354.42,4.35,4638.32,4.64
8/22/23 17:30,8/22/23,17:30:00,17,30,2,8,3,NRV,36.06,36.56,25.36,3.47,-0.5,6125.29,5959.92,4406.54,4.41,4571.92,4.57
8/22/23 18:00,8/22/23,18:00:00,18,0,2,8,3,NRV,35.47,36.31,24.28,2.94,-0.84,6042.12,5769.76,4302.73,4.30,4575.09,4.58
8/23/23 14:00,8/23/23,14:00:00,14,0,2,8,3,NRV,38.2,38.95,18.64,2.93,-0.75,6971.91,6695.96,5396.40,5.40,5672.34,5.67
8/23/23 14:30,8/23/23,14:30:00,14,30,2,8,3,NRV,37.44,38.75,18.39,2.45,-1.31,6897.38,6426.03,5157.60,5.16,5628.95,5.63
8/23/23 15:00,8/23/23,15:00:00,15,0,2,8,3,NRV,36.49,37.92,19.14,2.74,-1.43,6595.39,6101.91,4839.55,4.84,5333.03,5.33
8/23/23 15:30,8/23/23,15:30:00,15,30,2,8,3,NRV,36.91,38.31,17.82,2.55,-1.4,6735.83,6243.41,5043.09,5.04,5535.51,5.54
8/23/23 16:00,8/23/23,16:00:00,16,0,2,8,3,NRV,37.46,38.45,17.11,2.98,-0.99,6786.87,6433.01,5271.78,5.27,5625.64,5.63
8/23/23 16:30,8/23/23,16:30:00,16,30,2,8,3,NRV,36.57,37.41,18.62,3.57,-0.84,6415.57,6128.64,4934.06,4.93,5220.99,5.22
8/23/23 17:00,8/23/23,17:00:00,17,0,2,8,3,NRV,34.74,36.6,19.43,3.35,-1.86,6138.70,5541.78,4349.03,4.35,4945.95,4.95
8/23/23 17:30,8/23/23,17:30:00,17,30,2,8,3,NRV,34.08,36.09,20.31,3.68,-2.01,5969.73,5342.42,4129.97,4.13,4757.28,4.76
8/23/23 18:00,8/23/23,18:00:00,18,0,2,8,3,NRV,34.75,36.02,21.24,2.86,-1.27,5946.86,5544.85,4281.73,4.28,4683.74,4.68
8/24/23 14:00,8/24/23,14:00:00,14,0,2,8,3,NRV,36.41,37.08,24.65,2.28,-0.67,6301.49,6075.27,4521.95,4.52,4748.17,4.75
8/24/23 14:30,8/24/23,14:30:00,14,30,2,8,3,NRV,36.56,36.85,24.44,1.38,-0.29,6223.02,6125.29,4604.39,4.60,4702.12,4.70
8/24/23 15:00,8/24/23,15:00:00,15,0,2,8,3,NRV,36.76,37.55,23.27,1.36,-0.79,6464.51,6192.55,4688.26,4.69,4960.22,4.96
8/24/23 15:30,8/24/23,15:30:00,15,30,2,8,3,NRV,37.96,37.78,22.52,1.24,0.18,6545.60,6609.68,5135.61,5.14,5071.53,5.07
8/24/23 16:00,8/24/23,16:00:00,16,0,2,8,3,NRV,38.57,38.36,21.42,2.34,0.21,6754.02,6830.89,5384.18,5.38,5307.31,5.31
8/24/23 16:30,8/24/23,16:30:00,16,30,2,8,3,NRV,38.21,38.03,21.35,1.26,0.18,6634.74,6699.58,5283.06,5.28,5218.23,5.22
8/24/23 17:00,8/24/23,17:00:00,17,0,2,8,3,NRV,35.84,38.56,21.11,0.69,-2.72,6827.21,5888.38,4447.16,4.45,5385.99,5.39
8/24/23 17:30,8/24/23,17:30:00,17,30,2,8,3,NRV,36.06,38.31,20.98,1.82,-2.25,6735.83,5959.92,4546.74,4.55,5322.65,5.32
8/24/23 18:00,8/24/23,18:00:00,18,0,2,8,3,NRV,35.6,38.32,20.38,1.1,-2.72,6739.47,5811.20,4437.70,4.44,5365.96,5.37
8/25/23 14:00,8/25/23,14:00:00,14,0,2,8,3,NRV,40.77,40.79,15.53,2.96,-0.02,7690.93,7682.79,6488.38,6.49,6496.53,6.50
8/25/23 14:30,8/25/23,14:30:00,14,30,2,8,3,NRV,41.43,41.64,15.61,1.23,-0.21,8044.17,7955.62,6699.93,6.70,6788.47,6.79
8/25/23 15:00,8/25/23,15:00:00,15,0,2,8,3,NRV,41.3,41.03,15.26,1.86,0.27,7789.29,7901.23,6712.58,6.71,6600.64,6.60
8/25/23 15:30,8/25/23,15:30:00,15,30,2,8,3,NRV,41.62,41.97,14.89,1.7,-0.35,8185.04,8035.70,6816.95,6.82,6966.28,6.97
8/25/23 16:00,8/25/23,16:00:00,16,0,2,8,3,NRV,42.24,42.12,14.38,2.12,0.12,8249.77,8301.87,7115.55,7.12,7063.45,7.06
8/25/23 16:30,8/25/23,16:30:00,16,30,2,8,3,NRV,41.94,41.59,14.11,1.38,0.35,8023.01,8172.14,7040.10,7.04,6890.96,6.89
8/25/23 17:00,8/25/23,17:00:00,17,0,2,8,3,NRV,41.72,41.53,14.81,1.75,0.19,7997.68,8078.12,6893.67,6.89,6813.22,6.81
8/25/23 17:30,8/25/23,17:30:00,17,30,2,8,3,NRV,41.76,41.58,14.06,1.92,0.18,8018.78,8095.15,6967.71,6.97,6891.34,6.89
8/25/23 18:00,8/25/23,18:00:00,18,0,2,8,3,NRV,41.36,41.25,14.45,1.66,0.11,7880.39,7926.29,6787.58,6.79,6741.68,6.74
8/26/23 14:00,8/26/23,14:00:00,14,0,2,8,3,NRV,45.38,40.76,18.94,1.6,4.62,7678.72,9770.06,8315.71,8.32,6224.37,6.22
8/26/23 14:30,8/26/23,14:30:00,14,30,2,8,3,NRV,45.18,41.21,17.78,1.81,3.97,7863.76,9670.29,8272.12,8.27,6465.58,6.47
8/26/23 15:00,8/26/23,15:00:00,15,0,2,8,3,NRV,44.7,41.67,17.54,1.5,3.03,8056.89,9434.42,8021.25,8.02,6643.71,6.64
8/26/23 15:30,8/26/23,15:30:00,15,30,2,8,3,NRV,44.93,42.06,16.65,2.07,2.87,8223.82,9546.82,8177.55,8.18,6854.56,6.85
8/26/23 16:00,8/26/23,16:00:00,16,0,2,8,3,NRV,44.52,42.09,16.23,1.65,2.43,8236.79,9347.26,8010.43,8.01,6899.96,6.90
8/26/23 16:30,8/26/23,16:30:00,16,30,2,8,3,NRV,44.53,42.24,14.7,1.75,2.29,8301.87,9352.09,8131.71,8.13,7081.50,7.08
8/26/23 17:00,8/26/23,17:00:00,17,0,2,8,3,NRV,44.01,41.96,15.46,1.18,2.05,8180.74,9104.06,7839.32,7.84,6915.99,6.92
8/26/23 17:30,8/26/23,17:30:00,17,30,2,8,3,NRV,43.61,41.19,17.79,2.24,2.42,7855.46,8917.16,7519.67,7.52,6457.97,6.46
8/26/23 18:00,8/26/23,18:00:00,18,0,2,8,3,NRV,41.19,39.95,19.36,2.96,1.24,7355.11,7855.46,6431.51,6.43,5931.16,5.93
8/27/23 14:00,8/27/23,14:00:00,14,0,2,8,3,NRV,45.43,41.29,17.91,1.77,4.14,7897.06,9795.14,8380.78,8.38,6482.69,6.48
8/27/23 14:30,8/27/23,14:30:00,14,30,2,8,3,NRV,45.68,41.71,17.19,2.12,3.97,8073.87,9921.38,8533.48,8.53,6685.97,6.69
8/27/23 15:00,8/27/23,15:00:00,15,0,2,8,3,NRV,44.75,41.91,16.58,1.13,2.84,8159.27,9458.76,8105.95,8.11,6806.46,6.81
8/27/23 15:30,8/27/23,15:30:00,15,30,2,8,3,NRV,44.78,42.46,15.99,1.59,2.32,8398.13,9473.39,8130.53,8.13,7055.27,7.06
8/27/23 16:00,8/27/23,16:00:00,16,0,2,8,3,NRV,44.59,42.64,15.94,1.82,1.95,8477.61,9381.08,8029.75,8.03,7126.28,7.13
8/27/23 16:30,8/27/23,16:30:00,16,30,2,8,3,NRV,44.62,42.75,15.56,1.47,1.87,8526.49,9395.60,8068.88,8.07,7199.77,7.20
8/27/23 17:00,8/27/23,17:00:00,17,0,2,8,3,NRV,44.51,42.98,15.27,1.18,1.53,8629.50,9342.44,8024.72,8.02,7311.77,7.31
8/27/23 17:30,8/27/23,17:30:00,17,30,2,8,3,NRV,43.7,42.44,16.05,1.57,1.26,8389.34,8958.92,7612.43,7.61,7042.85,7.04
8/27/23 18:00,8/27/23,18:00:00,18,0,2,8,3,NRV,42.86,41.9,16.83,2.07,0.96,8154.98,8575.62,7203.14,7.20,6782.50,6.78
8/28/23 14:00,8/28/23,14:00:00,14,0,2,8,3,NRV,46.45,43.81,15,1.91,2.64,9010.19,10319.03,8967.50,8.97,7658.66,7.66
8/28/23 14:30,8/28/23,14:30:00,14,30,2,8,3,NRV,46.45,43.65,14.4,1.96,2.8,8935.70,10319.03,9032.29,9.03,7648.96,7.65
8/28/23 15:00,8/28/23,15:00:00,15,0,2,8,3,NRV,46.02,44.12,13.37,2.14,1.9,9156.05,10095.30,8871.14,8.87,7931.89,7.93
8/28/23 15:30,8/28/23,15:30:00,15,30,2,8,3,NRV,46.1,44.19,13.01,1.49,1.91,9189.27,10136.61,8941.09,8.94,7993.74,7.99
8/28/23 16:00,8/28/23,16:00:00,16,0,2,8,3,NRV,46.17,44.65,12.21,2.57,1.52,9410.14,10172.87,9023.89,9.02,8261.16,8.26
8/28/23 16:30,8/28/23,16:30:00,16,30,2,8,3,NRV,46.13,44.57,12.79,1.98,1.56,9371.40,10152.14,8953.53,8.95,8172.80,8.17
8/28/23 17:00,8/28/23,17:00:00,17,0,2,8,3,NRV,46.14,44.73,12.65,2.15,1.41,9449.02,10157.32,8962.01,8.96,8253.72,8.25
8/28/23 17:30,8/28/23,17:30:00,17,30,2,8,3,NRV,45.49,43.91,12.94,2.61,1.58,9057.02,9825.31,8653.33,8.65,7885.04,7.89
8/28/23 18:00,8/28/23,18:00:00,18,0,2,8,3,NRV,45,43.91,12.69,1.77,1.09,9057.02,9581.25,8431.92,8.43,7907.69,7.91
8/29/23 14:00,8/29/23,14:00:00,14,0,2,8,3,NRV,44.55,42.52,15.76,1.48,2.03,8424.55,9361.74,8034.03,8.03,7096.84,7.10
8/29/23 14:30,8/29/23,14:30:00,14,30,2,8,3,NRV,44.8,42.63,16.01,0.85,2.17,8473.17,9483.15,8126.59,8.13,7116.62,7.12
8/29/23 15:00,8/29/23,15:00:00,15,0,2,8,3,NRV,44.93,42.96,15.68,1.4,1.97,8620.50,9546.82,8195.12,8.20,7268.80,7.27
8/29/23 15:30,8/29/23,15:30:00,15,30,2,8,3,NRV,44.89,43.31,14.45,1.88,1.58,8779.16,9527.19,8258.60,8.26,7510.57,7.51
8/29/23 16:00,8/29/23,16:00:00,16,0,2,8,3,NRV,45.34,43.09,14.51,0.75,2.25,8679.14,9750.04,8490.69,8.49,7419.80,7.42
8/29/23 16:30,8/29/23,16:30:00,16,30,2,8,3,NRV,45.77,43.66,13.94,1.32,2.11,8940.34,9967.16,8720.88,8.72,7694.06,7.69
8/29/23 17:00,8/29/23,17:00:00,17,0,2,8,3,NRV,44.68,43.02,14.43,0.6,1.66,8647.52,9424.71,8176.87,8.18,7399.68,7.40
8/29/23 17:30,8/29/23,17:30:00,17,30,2,8,3,NRV,43.47,43.42,12.76,0.34,0.05,8829.54,8852.53,7725.88,7.73,7702.90,7.70
8/29/23 18:00,8/29/23,18:00:00,18,0,2,8,3,NRV,42.79,43.04,14.02,1.12,-0.25,8656.54,8544.33,7330.68,7.33,7442.90,7.44
8/30/23 14:00,8/30/23,14:00:00,14,0,2,8,3,NRV,43.02,40.98,17.64,1.28,2.04,7768.71,8647.52,7277.12,7.28,6398.31,6.40
8/30/23 14:30,8/30/23,14:30:00,14,30,2,8,3,NRV,43.07,41.1,17.15,1.62,1.97,7818.18,8670.09,7329.28,7.33,6477.36,6.48
8/30/23 15:00,8/30/23,15:00:00,15,0,2,8,3,NRV,43.01,41.15,16.59,1.76,1.86,7838.87,8643.01,7342.54,7.34,6538.40,6.54
8/30/23 15:30,8/30/23,15:30:00,15,30,2,8,3,NRV,42.68,41.24,16.13,1.48,1.44,7876.23,8495.36,7224.92,7.22,6605.80,6.61
8/30/23 16:00,8/30/23,16:00:00,16,0,2,8,3,NRV,42.96,41.67,15.04,2.06,1.29,8056.89,8620.50,7408.74,7.41,6845.13,6.85
8/30/23 16:30,8/30/23,16:30:00,16,30,2,8,3,NRV,43.68,41.83,14.5,1.43,1.85,8125.02,8949.63,7771.50,7.77,6946.89,6.95
8/30/23 17:00,8/30/23,17:00:00,17,0,2,8,3,NRV,42.84,41.84,14.73,2.48,1,8129.29,8566.67,7369.23,7.37,6931.85,6.93
8/30/23 17:30,8/30/23,17:30:00,17,30,2,8,3,NRV,42.2,42.1,15.03,2.23,0.1,8241.11,8284.47,7045.83,7.05,7002.47,7.00
8/30/23 18:00,8/30/23,18:00:00,18,0,2,8,3,NRV,41.71,41.48,15.93,2.32,0.23,7976.63,8073.87,6803.20,6.80,6705.95,6.71
8/31/23 14:00,8/31/23,14:00:00,14,0,2,8,3,NRV,44,39.41,19.17,2.32,4.59,7145.98,9099.35,7729.47,7.73,5776.09,5.78
8/31/23 14:30,8/31/23,14:30:00,14,30,2,8,3,NRV,42.57,40.09,17.94,3.12,2.48,7410.18,8446.62,7117.24,7.12,6080.79,6.08
8/31/23 15:00,8/31/23,15:00:00,15,0,2,8,3,NRV,42.27,39.98,17.88,2.3,2.29,7366.88,8314.94,6997.74,7.00,6049.68,6.05
8/31/23 15:30,8/31/23,15:30:00,15,30,2,8,3,NRV,43.17,40.21,17.8,3.47,2.96,7457.67,8715.40,7387.93,7.39,6130.20,6.13
8/31/23 16:00,8/31/23,16:00:00,16,0,2,8,3,NRV,43.76,40.18,18.72,2.92,3.58,7445.77,8986.86,7593.01,7.59,6051.92,6.05
8/31/23 16:30,8/31/23,16:30:00,16,30,2,8,3,NRV,43.34,39.87,18.79,2.94,3.47,7323.79,8792.88,7416.74,7.42,5947.65,5.95
8/31/23 17:00,8/31/23,17:00:00,17,0,2,8,3,NRV,42.53,39.87,19.1,2.97,2.66,7323.79,8428.96,7030.12,7.03,5924.95,5.92
8/31/23 17:30,8/31/23,17:30:00,17,30,2,8,3,NRV,42.4,39.37,19.49,2.47,3.03,7130.69,8371.78,6982.01,6.98,5740.92,5.74
8/31/23 18:00,8/31/23,18:00:00,18,0,2,8,3,NRV,40.85,39.41,20.4,2.17,1.44,7145.98,7715.42,6257.64,6.26,5688.20,5.69
9/1/23 14:00,9/1/23,14:00:00,14,0,2,8,3,NRV,28.69,27.51,60.33,1.98,1.18,3673.07,3934.09,1718.13,1.72,1457.11,1.46
9/1/23 14:30,9/1/23,14:30:00,14,30,2,8,3,NRV,28.63,27.71,58.71,0.85,0.92,3716.22,3920.44,1738.65,1.74,1534.43,1.53
9/1/23 15:00,9/1/23,15:00:00,15,0,2,8,3,NRV,28.66,28.32,55.35,0.06,0.34,3850.56,3927.26,1795.97,1.80,1719.28,1.72
9/1/23 15:30,9/1/23,15:30:00,15,30,2,8,3,NRV,29.92,28.7,53.46,0.52,1.22,3936.37,4223.21,2118.83,2.12,1831.99,1.83
9/1/23 16:00,9/1/23,16:00:00,16,0,2,8,3,NRV,31.55,29.66,49.29,1.21,1.89,4160.60,4634.71,2583.95,2.58,2109.84,2.11
9/1/23 16:30,9/1/23,16:30:00,16,30,2,8,3,NRV,31.39,29.81,50.49,0.85,1.58,4196.62,4592.84,2473.96,2.47,2077.75,2.08
9/1/23 17:00,9/1/23,17:00:00,17,0,2,8,3,NRV,30.06,29.68,48.59,0.1,0.38,4165.39,4257.26,2233.30,2.23,2141.43,2.14
9/1/23 17:30,9/1/23,17:30:00,17,30,2,8,3,NRV,29.33,29.08,48.32,1.06,0.25,4023.84,4082.30,2137.98,2.14,2079.52,2.08
9/1/23 18:00,9/1/23,18:00:00,18,0,2,8,3,NRV,28.7,28.96,46.34,0.77,-0.26,3996.04,3936.37,2084.61,2.08,2144.27,2.14
9/2/23 14:00,9/2/23,14:00:00,14,0,2,8,3,NRV,36.38,33.47,37.87,2.67,2.91,5163.73,6065.31,4109.80,4.11,3208.23,3.21
9/2/23 14:30,9/2/23,14:30:00,14,30,2,8,3,NRV,35.64,33.54,37.06,2.11,2.1,5183.97,5824.00,3902.82,3.90,3262.79,3.26
9/2/23 15:00,9/2/23,15:00:00,15,0,2,8,3,NRV,35.46,33.45,38.04,2.25,2.01,5157.96,5766.58,3804.49,3.80,3195.87,3.20
9/2/23 15:30,9/2/23,15:30:00,15,30,2,8,3,NRV,33.96,33.38,38.06,1.72,0.58,5137.81,5306.85,3351.40,3.35,3182.36,3.18
9/2/23 16:00,9/2/23,16:00:00,16,0,2,8,3,NRV,34.22,33.78,35.98,1.62,0.44,5253.88,5384.18,3493.83,3.49,3363.54,3.36
9/2/23 16:30,9/2/23,16:30:00,16,30,2,8,3,NRV,35.9,34.04,34.07,2.02,1.86,5330.54,5907.82,4091.70,4.09,3514.43,3.51
9/2/23 17:00,9/2/23,17:00:00,17,0,2,8,3,NRV,35.42,34.57,30.35,1.9,0.85,5489.82,5753.89,4087.73,4.09,3823.66,3.82
9/2/23 17:30,9/2/23,17:30:00,17,30,2,8,3,NRV,33.94,33.48,36.69,2.42,0.46,5166.62,5300.94,3405.31,3.41,3270.99,3.27
9/2/23 18:00,9/2/23,18:00:00,18,0,2,8,3,NRV,32.76,32.92,37.67,3.06,-0.16,5007.09,4962.30,3076.13,3.08,3120.92,3.12
9/3/23 14:00,9/3/23,14:00:00,14,0,2,8,3,NRV,38.38,35.22,27.85,2.2,3.16,5690.78,6761.31,5176.43,5.18,4105.90,4.11
9/3/23 14:30,9/3/23,14:30:00,14,30,2,8,3,NRV,38.26,35.38,26.74,1.59,2.88,5741.22,6717.68,5182.48,5.18,4206.02,4.21
9/3/23 15:00,9/3/23,15:00:00,15,0,2,8,3,NRV,38.37,35.98,25.33,2.37,2.39,5933.82,6757.67,5254.63,5.25,4430.78,4.43
9/3/23 15:30,9/3/23,15:30:00,15,30,2,8,3,NRV,37.79,35.87,25.05,2,1.92,5898.10,6549.15,5071.67,5.07,4420.62,4.42
9/3/23 16:00,9/3/23,16:00:00,16,0,2,8,3,NRV,38.07,36.13,24.59,2,1.94,5982.83,6649.10,5177.93,5.18,4511.66,4.51
9/3/23 16:30,9/3/23,16:30:00,16,30,2,8,3,NRV,37.65,36.18,24.85,2.1,1.47,5999.25,6499.66,5008.84,5.01,4508.44,4.51
9/3/23 17:00,9/3/23,17:00:00,17,0,2,8,3,NRV,37.01,36.11,23.93,2.71,0.9,5976.28,6277.52,4847.40,4.85,4546.15,4.55
9/3/23 17:30,9/3/23,17:30:00,17,30,2,8,3,NRV,36.47,36.05,23.84,2.35,0.42,5956.65,6095.24,4675.17,4.68,4536.58,4.54
9/3/23 18:00,9/3/23,18:00:00,18,0,2,8,3,NRV,35.76,35.66,21.78,2.42,0.1,5830.41,5862.56,4592.69,4.59,4560.55,4.56
9/4/23 14:00,9/4/23,14:00:00,14,0,2,8,3,NRV,38.16,36.06,21.77,2.67,2.1,5959.92,6681.51,5384.04,5.38,4662.44,4.66
9/4/23 14:30,9/4/23,14:30:00,14,30,2,8,3,NRV,38.74,36.41,20.88,1.33,2.33,6075.27,6893.67,5625.15,5.63,4806.75,4.81
9/4/23 15:00,9/4/23,15:00:00,15,0,2,8,3,NRV,38.44,36.08,20.59,1.83,2.36,5966.46,6783.22,5554.72,5.55,4737.96,4.74
9/4/23 15:30,9/4/23,15:30:00,15,30,2,8,3,NRV,38.03,36.25,20.23,2.69,1.78,6022.30,6634.74,5416.43,5.42,4803.99,4.80
9/4/23 16:00,9/4/23,16:00:00,16,0,2,8,3,NRV,38.4,35.98,21.09,2.58,2.42,5933.82,6768.61,5517.16,5.52,4682.38,4.68
9/4/23 16:30,9/4/23,16:30:00,16,30,2,8,3,NRV,37.96,36.27,21.12,3.27,1.69,6028.90,6609.68,5336.38,5.34,4755.59,4.76
9/4/23 17:00,9/4/23,17:00:00,17,0,2,8,3,NRV,36.95,36.01,21.09,3.02,0.94,5943.59,6257.04,5003.53,5.00,4690.09,4.69
9/4/23 17:30,9/4/23,17:30:00,17,30,2,8,3,NRV,36.28,35.74,21.18,2.99,0.54,5856.12,6032.20,4791.87,4.79,4615.79,4.62
9/4/23 18:00,9/4/23,18:00:00,18,0,2,8,3,NRV,35.25,35.05,22.03,2.65,0.2,5637.62,5700.21,4458.24,4.46,4395.65,4.40
9/5/23 14:00,9/5/23,14:00:00,14,0,2,8,3,NRV,38.38,36.52,10.01,2.4,1.86,6111.92,6761.31,6149.51,6.15,5500.12,5.50
9/5/23 14:30,9/5/23,14:30:00,14,30,2,8,3,NRV,38.3,36.47,11.24,2.5,1.83,6095.24,6732.20,6047.09,6.05,5410.13,5.41
9/5/23 15:00,9/5/23,15:00:00,15,0,2,8,3,NRV,38.42,36.89,11.04,1.74,1.53,6236.61,6775.91,6087.39,6.09,5548.09,5.55
